manager_id,manager_name,type,style,strategy,sector,active
2618,Proton Fund proton,Crypto,Discretionary,Digital Asset Allocator,Global,False
2619,Protos Asset Management,Crypto,Discretionary,Digital Asset Allocator,Global,False
2620,Proventus Capital Management,CTA,Discretionary,Technical,Energy,False
2621,Proxima Investments,Crypto,Systematic,Market Neutral,Global,False
2622,Proxy P Management,Equity LS,Discretionary,Fundamental,Energy,True
2623,Psalion,Crypto,Discretionary,Venture,Global,False
2625,PSI,AssetAllocation,Discretionary,Diversified,Global,False
2626,PTP Management Company,CTA,Systematic,Option Writer,Equity,False
2628,Pugliese Capital Management,CTA,Systematic,Short Term,Currency,False
2629,Pukula & Co,CTA,Discretionary,Option Writer,Fixed Income,False
2631,Pula Capital Managament,Market Neutral,Systematic,Multi Strategy,North America,False
2632,Pulse Capital Partners Management,CTA,Fund of Funds,Diversified,Global,False
2633,Puna Asset Management,CTA,Systematic,Multi Strategy,Global,False
2634,Pure Alpha,Crypto,Discretionary,Digital Asset Allocator,Global,False
2635,Purple Valley Capital,CTA,Systematic,Trend Following,Global,True
2636,Putnam,AssetAllocation,Discretionary,Multi Strategy,Global,False
2638,PvB Pernet von Ballmoos AG,CTA,Systematic,Multi Strategy,Equity,False
2639,Pythagoras Management Company,Crypto,Systematic,Market Neutral,Global,True
2640,PYX Asset Management,CTA,Systematic,Short Term,Currency,False
2641,Pzena,Equity LS,Systematic,Value,US,False
2642,Q Capital Management,CTA,Systematic,Multi Strategy,Global,False
2643,Qbasis Invest,CTA,Systematic,Trend Following,Global,False
2644,QCAM Currency Asset Management AG,CTA,Systematic,Sentiment,Currency,True
2645,QDRA Pty,CTA,Systematic,Market Neutral,Commodity,True
2646,QERI,CTA,Systematic,Behavioral,Energy,False
2647,QIC Asset Management,LongOnly,Discretionary,Diversified,Emerging,False
2648,QLO Advisors,CTA,Systematic,Multi Strategy,Global,False
2650,QMS Capital Management LP,CTA,Systematic,Multi Strategy,Global,True
2651,Qps,CTA,Systematic,Option Writer,Global,False
2652,QQFund.com,CTA,Systematic,Trend Following,Global,True
2653,QQM Fund Management,Market Neutral,Systematic,Fundamental,Global,False
2655,QS Investor,AssetAllocation,Systematic,Diversified,Global,False
2656,QTR Invest,CTA,Systematic,Short Term,Global,False
2657,QTS Capital Management,CTA,Systematic,Trend Following,Global,True
2658,Quadrata Ventures Index,Crypto,Discretionary,Digital Asset Allocator,Global,False
2659,Quadriga,Equity LS,Systematic,Option Strategy,Equity,True
2661,Qualia Financial Services,CTA,Systematic,Short Term,Equity,False
2662,Quality Capital Management,CTA,Systematic,Multi Strategy,Global,False
2663,Quality Crypto Investments,Crypto,Discretionary,Digital Asset Allocator,Global,False
2664,Quant Infinity Solutions,CTA,Systematic,Short Term,Global,False
2665,Quant Trade,CTA,Systematic,Multi Strategy,Global,False
2666,Quant-FX Management,CTA,Systematic,Short Term,Currency,False
2667,Quantam SA,CTA,Systematic,Short Term,Metal,False
2668,Quantic Asset Management,CTA,Systematic,Trend Following,Global,False
2669,Quantica Capital AG,LongOnly,Systematic,Trend Following,Global,True
2670,Quantified,Hedge Fund,Fund of Funds,Diversified,Global,True
2671,Quantis Asset Management,CTA,Systematic,Short Term,Global,False
2672,Quantitative Investment Management,CTA,Systematic,Short Term,Global,True
2674,Quantitative Strategic Investments,CTA,Systematic,Market Neutral,Fixed Income,False
2675,Quantix Commodities LP,CTA,Discretionary,Multi Strategy,Commodity,True
2676,QuantMetrics Capital Management,CTA,Systematic,Short Term,Global,False
2677,Quantology,Market Neutral,Systematic,Fundamental,US,False
2678,Quanton Solutions,CTA,Systematic,Multi Strategy,Global,True
2679,Quantor Capital,LongOnly,Risk Parity,Diversified,Global,False
2680,QuantScape Asset Management,CTA,Systematic,Multi Strategy,Equity,False
2681,QuantSquare,Crypto,Systematic,Crypto LS,Global,False
2682,Quantum Capital Investments,CTA,Systematic,Trend Following,Global,False
2683,Quantum Civilization Victor Jivanescu,Crypto,Discretionary,Digital Asset Allocator,Global,False
2684,Quantum Forecasting,CTA,Systematic,Short Term,Global,False
2685,Quantum Leap Capital Management,CTA,Systematic,Trend Following,Global,False
2686,Quantum Peak Capital,CTA,Systematic,Trend Following,Global,False
2687,QUANTUMROCK Capital,CTA,Systematic,AI,Equity,True
2689,AlphaQuest,CTA,Systematic,Trend Following,Global,True
2690,Quicksilver Trading,CTA,Systematic,Trend Following,Global,False
2691,Quiddity,CTA,Discretionary,Option Strategy,Global,False
2692,R Best,CTA,Systematic,Short Term,Global,True
2694,R Quant Capital,CTA,Systematic,Trend Following,Global,False
2695,R72 Capital Management,CTA,Systematic,AI,Global,False
2696,Rabar Market Research,CTA,Systematic,Trend Following,Global,False
2697,Radium Tail,Crypto,Discretionary,Digital Asset Allocator,Global,False
2698,Ragnarok Crypto,Crypto,Discretionary,Digital Asset Allocator,Global,False
2699,Ragnhild Wiborg Kapitalforvaltning,Equity LS,Discretionary,Fundamental,Nordic,False
2700,Raithel Investments,CTA,Systematic,Multi Strategy,Global,False
2701,RAM,Market Neutral,Systematic,Multi Strategy,Europe,True
2702,RAM Management Group,CTA,Systematic,Trend Following,Global,False
2703,RAM Partners,Hedge Fund,Fund of Funds,Diversified,Global,False
2704,RAM Rational Asset Management,Equity LS,Discretionary,Fundamental,Global,False
2705,Ramius,Event Driven,Discretionary,MergerArb,Global,False
2706,Ramsey Quantitative Systems,CTA,Systematic,Option Strategy,Equity,True
2707,Randolph Read Trading Group,CTA,Discretionary,Option Writer,Global,False
2708,Range Wise,CTA,Discretionary,Fundamental,Agricultural,False
2709,Ranko33,Crypto,Discretionary,Digital Asset Allocator,Global,False
2710,Rase,Crypto,Discretionary,Digital Asset Allocator,Global,False
2711,Ratatouille Jonny,Crypto,Discretionary,Digital Asset Allocator,Global,False
2713,Rational Active Allocation,Crypto,Discretionary,Digital Asset Allocator,Global,False
2714,Rational Advisors,Equity LS,Discretionary,Option Strategy,Global,True
2715,Ravinia Investment Management,CTA,Systematic,Short Term,Global,True
2716,RBC GAM,Fixed Income,Discretionary,Fundamental,Credit,True
2717,RCMA Capital,CTA,Discretionary,Fundamental,Commodity,True
2718,RCube Asset Management,AssetAllocation,Systematic,Multi Strategy,Global,True
2719,Reallife longrun,Crypto,Discretionary,Digital Asset Allocator,Global,False
2720,Record Currency Management,Fixed Income,Discretionary,Fundamental,Emerging,True
2721,Red Ivy Advisors,CTA,Systematic,Multi Strategy,Equity,False
2722,Red Oak Commodity Advisors,CTA,Discretionary,Fundamental,Commodity,False
2723,Red River Capital,CTA,Discretionary,Market Neutral,Volatility,False
2724,Red Rock Capital,CTA,Systematic,Multi Strategy,Commodity,True
2725,Redhedge,Fixed Income,Systematic,Multi Strategy,Global,True
2726,Redleaf Capital,CTA,Discretionary,Fundamental,Global,False
2727,Redwood,CTA,Systematic,Trend Following,Equity,True
2728,Redwood Partners,Equity LS,Discretionary,Fundamental,US,True
2729,Refima Capital Management,Fixed Income,Discretionary,Fundamental,Europe,True
2730,Reformation Technologies,CTA,Systematic,AI,Global,False
2731,Regulus Global Aadvisors,CTA,Systematic,Trend Following,Global,True
2732,ReligiousInvestor,Crypto,Discretionary,Digital Asset Allocator,Global,False
2733,Religy Capital Religy,Crypto,Discretionary,Digital Asset Allocator,Global,False
2734,Renaissance Technologies,Equity LS,Systematic,Multi Strategy,Global,True
2735,Renzono-d,Crypto,Discretionary,Digital Asset Allocator,Global,False
2736,ReSolve Asset Management,CTA,Systematic,Multi Strategy,Global,False
2737,Resource Capital Management,CTA,Systematic,Multi Strategy,Fixed Income,False
2738,responsAbility,LongOnly,Discretionary,Impact,Agricultural,False
2739,RESQ,AssetAllocation,Discretionary,Diversified,Global,True
2740,Ress Capital,Fixed Income,Discretionary,Fundamental,Life Settlement,True
2741,Restive Rob,Crypto,Discretionary,Digital Asset Allocator,Global,False
2742,Reverse correlation,Crypto,Discretionary,Digital Asset Allocator,Global,False
2743,Revilo Strategic Investments,CTA,Discretionary,Fundamental,Global,False
2744,Revolution Capital Management,CTA,Systematic,Short Term,Global,True
2745,Rexus Prime,Crypto,Discretionary,Digital Asset Allocator,Global,False
2746,Reynoso Asset Management,CTA,Systematic,Option Strategy,Volatility,False
2747,RG Niederhoffer Capital Management,CTA,Systematic,Short Term,Global,True
2748,Ranger Capital,Market Neutral,Systematic,Fundamental,US,False
2749,RGT Advisors,CTA,Discretionary,Fundamental,Global,False
2750,Rhenman & Partners Asset Management,Equity LS,Discretionary,Fundamental,Health Care,True
2751,Rhicon Currency Management Pte,CTA,Systematic,Short Term,Currency,True
2752,RHO Asset Management AG,CTA,Systematic,Multi Strategy,Global,False
2753,Rialto Capital,CTA,Discretionary,Fundamental,Global,False
2754,Richmond Capital Corporation,CTA,Systematic,Trend Following,Global,False
2755,Ridge Capital,Fixed Income,Discretionary,Fundamental,High Yield,True
2756,Ridgedale Advisors LP,CTA,Systematic,Multi Strategy,Global,False
2758,Ridingthewaves,Crypto,Discretionary,Digital Asset Allocator,Global,False
2759,Rikj000,Crypto,Discretionary,Digital Asset Allocator,Global,False
2760,Ring Capital Management,CTA,Systematic,Short Term,Equity,False
2761,Rise baby rise Gruesom Penc,Crypto,Discretionary,Digital Asset Allocator,Global,False
2762,Rise of the Phoenix Stephen Sparks,Crypto,Discretionary,Digital Asset Allocator,Global,False
2763,RiseUp Peter,Crypto,Discretionary,Digital Asset Allocator,Global,False
2764,Risk111,Crypto,Discretionary,Digital Asset Allocator,Global,False
2766,RiskSafetyBalance,Crypto,Discretionary,Digital Asset Allocator,Global,False
2767,Risky Biscuits,Crypto,Discretionary,Digital Asset Allocator,Global,False
2768,Ritenour Investment Group,CTA,Systematic,Multi Strategy,Equity,False
2769,Ritico,Crypto,Discretionary,Digital Asset Allocator,Global,False
2770,Rivemont Investments,Crypto,Discretionary,Digital Asset Allocator,Global,True
2771,River Road,Equity LS,Discretionary,Fundamental,US,False
2772,Rivercast Capital,CTA,Systematic,Short Term,Equity,False
2773,RiverPark,Equity LS,Discretionary,Fundamental,US,True
2774,Riverstone,Private Debt,Discretionary,Fundamental,ESG,True
2775,Rivoli Fund Management,CTA,Systematic,Trend Following,Global,False
2776,RMB Mendon,Equity LS,Discretionary,Fundamental,US,False
2777,RMG Wealth Management,CTA,Discretionary,Fundamental,Currency,False
2778,Robeco,Fixed Income,Systematic,Multi Strategy,Global,True
2779,Robert Charles & Co,CTA,Systematic,Multi Strategy,Global,False
2780,Robinson-Langley Capital Management,CTA,Systematic,Trend Following,Global,False
2781,Roble Venture Capital,Crypto,Discretionary,Digital Asset Allocator,Global,False
2782,Robot Capital Corp,CTA,Systematic,Multi Strategy,Global,False
2783,Robot Futures,CTA,Systematic,Multi Strategy,Equity,False
2784,Robust Methods,CTA,Discretionary,Multi Strategy,Global,True
2785,Robustelli Asset Management,CTA,Discretionary,Technical,Metal,False
2786,Robustness,Crypto,Discretionary,Digital Asset Allocator,Global,False
2788,Rock Stable I Aegle,Crypto,Discretionary,Digital Asset Allocator,Global,False
2789,Rocket one,Crypto,Discretionary,Digital Asset Allocator,Global,False
2790,RocketShip,Crypto,Discretionary,Digital Asset Allocator,Global,False
2791,ROE Capital Management,CTA,Systematic,Short Term,Global,False
2793,Rohrs & Company,CTA,Discretionary,Fundamental,Agricultural,False
2794,Romanesco Capital Management,CTA,Systematic,Short Term,Global,False
2795,Rincon Capital,LongOnly,Active Index,Enhanced Index,Equity,False
2796,Ronit,Equity LS,Discretionary,Fundamental,Emerging,False
2797,Rosen Capital Advisors,CTA,Discretionary,Option Strategy,Global,False
2798,Rosenthal Collins Pool Operators (Cayman),CTA,Discretionary,Short Term,Global,False
2799,Rosetta Analytics,CTA,Systematic,AI,Energy,False
2800,Rosetta Capital Management,CTA,Discretionary,Fundamental,Agricultural,False
2801,Ross Beck,CTA,Systematic,Contrarian,Global,False
2802,Ross Smith Asset Management,Crypto,Discretionary,Digital Asset Allocator,Global,False
2803,Rotella Capital Management,CTA,Systematic,Multi Strategy,Commodity,False
2804,Roubaix Capital,Equity LS,Discretionary,Fundamental,Small Cap,True
2805,Round Hill,Private Equity,Discretionary,Royalty,Music,False
2806,ROW Asset Management,CTA,Systematic,Multi Strategy,Global,True
2807,Roxbury,Fixed Income,Discretionary,Credit,Global,False
2809,Royal London,Fixed Income,Discretionary,Fundamental,Global,True
2810,Royal Pennethrone,Crypto,Discretionary,Digital Asset Allocator,Global,False
2811,Royal Solutions,Crypto,Discretionary,Digital Asset Allocator,Global,False
2812,Royal Vision Capital,CTA,Systematic,AI,Equity,False
2813,Royer Brad,CTA,Systematic,Trend Following,Global,False
2814,RPM Risk & Portfolio Management,CTA,Fund of Funds,Diversified,Global,True
2815,RQM Capital Management,CTA,Systematic,AI,Global,False
2816,RTM Capital Advisors,CTA,Discretionary,Multi Strategy,Equity,False
2817,Rubicon,AssetAllocation,Systematic,Diversified,Global,False
2818,Rubrics,LongOnly,Active Index,Diversified,Fixed Income,True
2819,Ruffer,Hedge Fund,Discretionary,Multi Strategy,Global,True
2820,Runa Digital Assets,Crypto,Discretionary,Crypto LS,Global,True
2821,Runestone Capital Limited,CTA,Systematic,Short Term,Volatility,False
2824,Russell Inv,AssetAllocation,Systematic,Option Strategy,Equity,False
2827,RV Capital Management,CTA,Discretionary,Fundamental,Asia,True
2828,RVI Partners LP,CTA,Discretionary,Market Neutral,Energy,False
2829,Redwheel,AssetAllocation,Discretionary,Diversified,Global,False
2830,Rymer Wealth Management,CTA,Systematic,Trend Following,Global,False
2831,S Fund,Crypto,Discretionary,Digital Asset Allocator,Global,False
2833,S W Mitchell Capital,Equity LS,Discretionary,Fundamental,Global,True
2838,S.S. Advantage,CTA,Discretionary,Option Strategy,Fixed Income,False
2839,SA2 Advisors,CTA,Systematic,Fundamental,Global,False
2840,SAA Management,CTA,Fund of Funds,Diversified,Global,False
2841,Safe Rider,Crypto,Discretionary,Digital Asset Allocator,Global,False
2842,SafeNSteady,Crypto,Discretionary,Digital Asset Allocator,Global,False
2843,Sagat Capital,CTA,Systematic,Short Term,Global,False
2844,Sage Valley Capital Management,CTA,Systematic,Trend Following,Global,False
2845,Sailors Wrath,Crypto,Discretionary,Digital Asset Allocator,Global,False
2846,Saki,Crypto,Discretionary,Digital Asset Allocator,Global,False
2848,Salona Capital,CTA,Systematic,Multi Strategy,Commodity,False
2849,Salty& Sweet,Crypto,Discretionary,Digital Asset Allocator,Global,False
2851,Salus Alpha Capital,CTA,Systematic,Market Neutral,Commodity,True
2852,Salzworth Asset Management,CTA,Systematic,Multi Strategy,Currency,False
2853,Sandbar,Market Neutral,Discretionary,Fundamental,Global,False
2854,Sandler,Equity LS,Discretionary,Fundamental,US,True
2855,SandoKan_157,Crypto,Discretionary,Digital Asset Allocator,Global,False
2856,Sandpiper Asset Management,CTA,Systematic,Trend Following,Global,False
2857,SandPointe Asset Management,CTA,Systematic,Multi Strategy,Equity,False
2858,Sanlam,LongOnly,Risk Parity,Enhanced Index,Equity,True
2859,Sapelo Asset Management Corp,CTA,Fund of Funds,Diversified,Global,False
2860,Saremo tutti RICCHI,Crypto,Discretionary,Digital Asset Allocator,Global,False
2861,Sarkis,CTA,Discretionary,Fundamental,Energy,True
2862,Sarson Funds,Crypto,Systematic,Crypto LS,Global,False
2863,Sarus,CTA,Systematic,Market Neutral,Agricultural,False
2864,Satori Digital,Crypto,Discretionary,Venture,Global,False
2865,Satori Trading,CTA,Systematic,Trend Following,Currency,False
2866,Savernake Capital,CTA,Systematic,AI,Global,False
2867,Saxobank,CTA,Discretionary,Fundamental,Global,False
2868,Saxon Investment Corporation,CTA,Systematic,Trend Following,Global,False
2869,Scalae Management,CTA,Systematic,Trend Following,Global,False
2870,Scandium Asset Management,Hedge Fund,Fund of Funds,Diversified,Global,False
2871,Scarabaeus Wealth Management,CTA,Systematic,Multi Strategy,Global,False
2872,Scarlet Moon,Crypto,Discretionary,Digital Asset Allocator,Global,False
2873,Scenius Capital Management,Crypto,Fund of Funds,Crypto LS,Global,True
2874,Schamo,Crypto,Discretionary,Digital Asset Allocator,Global,False
2875,Scharf,Equity LS,Systematic,Value,US,False
2876,Schillebeeckx,Crypto,Discretionary,Digital Asset Allocator,Global,False
2877,Schindler Capital Management,CTA,Discretionary,Technical,Agricultural,True
2878,Schindler Trading,CTA,Systematic,Multi Strategy,Global,False
2879,Schot Capital Limited,CTA,Systematic,Trend Following,Global,True
